sample_id,source_sample_id,true_label,dm,flux_density,width,arrival_time,sweep_contained,peak_sigma,peak_time_s
sample_002563,noise_00563,NOISE,,,,,,4.26,0.37454
sample_002564,noise_00564,NOISE,,,,,,4.13,1.36839
sample_002565,noise_00565,NOISE,,,,,,4.62,0.42664
sample_002566,noise_00566,NOISE,,,,,,4.14,0.29688
sample_002567,noise_00567,NOISE,,,,,,4.14,1.17572
sample_002568,noise_00568,NOISE,,,,,,4.9,0.48366
sample_002569,noise_00569,NOISE,,,,,,4.52,0.41484
sample_002570,noise_00570,NOISE,,,,,,4.46,0.25362
sample_002571,noise_00571,NOISE,,,,,,4.04,0.30081
sample_002572,noise_00572,NOISE,,,,,,4.01,0.48759
sample_002573,noise_00573,NOISE,,,,,,4.71,0.33817
sample_002574,noise_00574,NOISE,,,,,,4.53,0.59376
sample_002575,noise_00575,NOISE,,,,,,3.96,0.05112
sample_002576,noise_00576,NOISE,,,,,,4.55,0.70386
sample_002577,noise_00577,NOISE,,,,,,4.34,0.30081
sample_002578,noise_00578,NOISE,,,,,,4.86,0.48366
sample_002579,noise_00579,NOISE,,,,,,4.15,0.40305
sample_002580,noise_00580,NOISE,,,,,,4.49,0.31654
sample_002581,noise_00581,NOISE,,,,,,3.95,0.92996
sample_002582,noise_00582,NOISE,,,,,,3.89,1.04497
sample_002583,noise_00583,NOISE,,,,,,4.26,0.46203
sample_002584,noise_00584,NOISE,,,,,,4.24,0.55345
sample_002585,noise_00585,NOISE,,,,,,5.16,0.04522
sample_002586,noise_00586,NOISE,,,,,,4.4,1.2406
sample_002587,noise_00587,NOISE,,,,,,4.0,1.00073
sample_002588,noise_00588,NOISE,,,,,,4.43,0.14156
sample_002589,noise_00589,NOISE,,,,,,4.17,0.18285
sample_002590,noise_00590,NOISE,,,,,,4.58,0.67633
sample_002591,noise_00591,NOISE,,,,,,4.69,1.3566
sample_002592,noise_00592,NOISE,,,,,,3.85,0.10715
sample_002593,noise_00593,NOISE,,,,,,4.68,0.55345
sample_002594,noise_00594,NOISE,,,,,,5.14,0.42074
sample_002595,noise_00595,NOISE,,,,,,4.49,0.19857
sample_002596,noise_00596,NOISE,,,,,,3.92,0.73335
sample_002597,noise_00597,NOISE,,,,,,4.22,1.30646
sample_002598,noise_00598,NOISE,,,,,,3.9,0.65077
sample_002599,noise_00599,NOISE,,,,,,4.45,0.66257
sample_002600,noise_00600,NOISE,,,,,,5.14,0.22807
sample_002601,noise_00601,NOISE,,,,,,4.59,0.68616
sample_002602,noise_00602,NOISE,,,,,,4.15,0.94077
sample_002603,noise_00603,NOISE,,,,,,4.45,0.65176
sample_002604,noise_00604,NOISE,,,,,,4.38,0.22905
sample_002605,noise_00605,NOISE,,,,,,4.92,0.05308
sample_002606,noise_00606,NOISE,,,,,,4.25,1.20127
sample_002607,noise_00607,NOISE,,,,,,4.39,0.13173
sample_002608,noise_00608,NOISE,,,,,,4.25,0.51511
sample_002609,noise_00609,NOISE,,,,,,4.52,0.79036
sample_002610,noise_00610,NOISE,,,,,,4.29,0.03932
sample_002611,noise_00611,NOISE,,,,,,4.68,0.72155
sample_002612,noise_00612,NOISE,,,,,,4.02,1.24256
sample_002613,noise_00613,NOISE,,,,,,4.3,0.46203
sample_002614,noise_00614,NOISE,,,,,,4.62,0.86704
sample_002615,noise_00615,NOISE,,,,,,5.07,0.31457
sample_002616,noise_00616,NOISE,,,,,,4.9,0.62128
sample_002617,noise_00617,NOISE,,,,,,4.1,0.62128
sample_002618,noise_00618,NOISE,,,,,,4.8,1.04301
sample_002619,noise_00619,NOISE,,,,,,4.65,0.24379
sample_002620,noise_00620,NOISE,,,,,,4.76,0.16515
sample_002621,noise_00621,NOISE,,,,,,5.02,0.04424
sample_002622,noise_00622,NOISE,,,,,,4.61,0.00098
sample_002623,noise_00623,NOISE,,,,,,4.73,0.64487
sample_002624,noise_00624,NOISE,,,,,,4.66,0.78348
sample_002625,noise_00625,NOISE,,,,,,4.28,0.64487
sample_002626,noise_00626,NOISE,,,,,,4.99,0.84541
sample_002627,noise_00627,NOISE,,,,,,5.7,0.60752
sample_002628,noise_00628,NOISE,,,,,,4.73,0.22807
sample_002629,noise_00629,NOISE,,,,,,4.39,0.47186
sample_002630,noise_00630,NOISE,,,,,,4.32,0.20251
sample_002631,noise_00631,NOISE,,,,,,4.52,1.03809
sample_002632,noise_00632,NOISE,,,,,,4.22,1.35463
sample_002633,noise_00633,NOISE,,,,,,4.74,0.38142
sample_002634,noise_00634,NOISE,,,,,,4.6,1.58073
sample_002635,noise_00635,NOISE,,,,,,4.85,0.05505
sample_002636,noise_00636,NOISE,,,,,,4.0,0.6724
sample_002637,noise_00637,NOISE,,,,,,4.28,0.13369
sample_002638,noise_00638,NOISE,,,,,,5.31,0.62128
sample_002639,noise_00639,NOISE,,,,,,4.23,0.85131
sample_002640,noise_00640,NOISE,,,,,,5.06,0.31064
sample_002641,noise_00641,NOISE,,,,,,4.05,0.30867
sample_002642,noise_00642,NOISE,,,,,,3.82,1.08921
sample_002643,noise_00643,NOISE,,,,,,4.55,0.46006
sample_002644,noise_00644,NOISE,,,,,,4.41,0.74121
sample_002645,noise_00645,NOISE,,,,,,4.58,0.54854
sample_002646,noise_00646,NOISE,,,,,,4.11,1.06365
sample_002647,noise_00647,NOISE,,,,,,4.7,0.116
sample_002648,noise_00648,NOISE,,,,,,3.65,0.14451
sample_002649,noise_00649,NOISE,,,,,,5.05,1.41951
sample_002650,noise_00650,NOISE,,,,,,4.03,0.41681
sample_002651,noise_00651,NOISE,,,,,,4.46,0.32539
sample_002652,noise_00652,NOISE,,,,,,3.96,0.10224
sample_002653,noise_00653,NOISE,,,,,,3.97,1.4372
sample_002654,noise_00654,NOISE,,,,,,4.2,0.85721
sample_002655,noise_00655,NOISE,,,,,,3.95,1.15016
sample_002656,noise_00656,NOISE,,,,,,4.99,1.05382
sample_002657,noise_00657,NOISE,,,,,,3.96,0.10224
sample_002658,noise_00658,NOISE,,,,,,4.37,0.82575
sample_002659,noise_00659,NOISE,,,,,,4.32,0.22217
sample_002660,noise_00660,NOISE,,,,,,4.44,0.16515
sample_002661,noise_00661,NOISE,,,,,,4.5,1.45097
sample_002662,noise_00662,NOISE,,,,,,3.94,0.81986
sample_002663,noise_00663,NOISE,,,,,,5.7,0.45023
sample_002664,noise_00664,NOISE,,,,,,4.9,0.77464
sample_002665,noise_00665,NOISE,,,,,,5.77,0.09437
sample_002666,noise_00666,NOISE,,,,,,4.25,0.57016
sample_002667,noise_00667,NOISE,,,,,,4.02,0.64389
sample_002668,noise_00668,NOISE,,,,,,4.02,0.58589
sample_002669,noise_00669,NOISE,,,,,,5.08,0.38535
sample_002670,noise_00670,NOISE,,,,,,4.58,1.11084
sample_002671,noise_00671,NOISE,,,,,,4.4,0.39322
sample_002672,noise_00672,NOISE,,,,,,4.34,0.06291
sample_002673,noise_00673,NOISE,,,,,,4.62,0.4345
sample_002674,noise_00674,NOISE,,,,,,4.54,0.87884
sample_002675,noise_00675,NOISE,,,,,,4.05,1.07151
sample_002676,noise_00676,NOISE,,,,,,4.44,0.27329
sample_002677,noise_00677,NOISE,,,,,,3.94,0.39223
sample_002678,noise_00678,NOISE,,,,,,4.99,0.00197
sample_002679,noise_00679,NOISE,,,,,,4.89,0.10813
sample_002680,noise_00680,NOISE,,,,,,4.13,0.47383
sample_002681,noise_00681,NOISE,,,,,,5.22,0.4345
sample_002682,noise_00682,NOISE,,,,,,4.55,0.57999
sample_002683,noise_00683,NOISE,,,,,,4.65,0.6606
sample_002684,noise_00684,NOISE,,,,,,4.99,0.93585
sample_002685,noise_00685,NOISE,,,,,,4.08,0.5682
sample_002686,noise_00686,NOISE,,,,,,4.34,1.54141
sample_002687,noise_00687,NOISE,,,,,,5.44,1.21504
sample_002688,noise_00688,NOISE,,,,,,4.45,0.30081
sample_002689,noise_00689,NOISE,,,,,,4.43,0.44728
sample_002690,noise_00690,NOISE,,,,,,4.22,0.50528
sample_002691,noise_00691,NOISE,,,,,,4.22,0.27427
sample_002692,noise_00692,NOISE,,,,,,4.74,0.15335
sample_002693,noise_00693,NOISE,,,,,,4.61,0.65274
sample_002694,noise_00694,NOISE,,,,,,4.18,1.41754
sample_002695,noise_00695,NOISE,,,,,,4.38,0.37945
sample_002696,noise_00696,NOISE,,,,,,4.36,0.27722
sample_002697,noise_00697,NOISE,,,,,,4.4,1.1069
sample_002698,noise_00698,NOISE,,,,,,4.29,1.13836
sample_002699,noise_00699,NOISE,,,,,,4.32,0.54952
sample_002700,noise_00700,NOISE,,,,,,3.95,0.45416
sample_002701,noise_00701,NOISE,,,,,,5.91,0.52298
sample_002702,noise_00702,NOISE,,,,,,3.84,0.29491
sample_002703,noise_00703,NOISE,,,,,,3.78,0.09044
sample_002704,noise_00704,NOISE,,,,,,5.11,0.29098
sample_002705,noise_00705,NOISE,,,,,,4.04,1.12067
sample_002706,noise_00706,NOISE,,,,,,4.1,0.08061
sample_002707,noise_00707,NOISE,,,,,,3.95,0.25854
sample_002708,noise_00708,NOISE,,,,,,4.64,0.05702
sample_002709,noise_00709,NOISE,,,,,,4.39,0.29491
sample_002710,noise_00710,NOISE,,,,,,4.34,0.46596
sample_002711,noise_00711,NOISE,,,,,,5.68,0.52888
sample_002712,noise_00712,NOISE,,,,,,5.09,0.75104
sample_002713,noise_00713,NOISE,,,,,,4.05,0.58098
sample_002714,noise_00714,NOISE,,,,,,4.03,1.19734
sample_002715,noise_00715,NOISE,,,,,,4.06,0.48955
sample_002716,noise_00716,NOISE,,,,,,4.51,0.80216
sample_002717,noise_00717,NOISE,,,,,,4.16,0.27918
sample_002718,noise_00718,NOISE,,,,,,4.74,0.81592
sample_002719,noise_00719,NOISE,,,,,,4.2,0.86508
sample_002720,noise_00720,NOISE,,,,,,4.67,0.46989
sample_002721,noise_00721,NOISE,,,,,,4.61,0.73335
sample_002722,noise_00722,NOISE,,,,,,4.37,0.81396
sample_002723,noise_00723,NOISE,,,,,,4.54,0.90538
sample_002724,noise_00724,NOISE,,,,,,4.64,0.40796
sample_002725,noise_00725,NOISE,,,,,,4.09,0.53969
sample_002726,noise_00726,NOISE,,,,,,4.76,1.27992
sample_002727,noise_00727,NOISE,,,,,,4.61,0.16122
sample_002728,noise_00728,NOISE,,,,,,5.73,0.18678
sample_002729,noise_00729,NOISE,,,,,,4.25,0.49152
sample_002730,noise_00730,NOISE,,,,,,4.42,1.20717
sample_002731,noise_00731,NOISE,,,,,,4.55,0.56623
sample_002732,noise_00732,NOISE,,,,,,4.37,0.2261
sample_002733,noise_00733,NOISE,,,,,,4.77,1.03023
sample_002734,noise_00734,NOISE,,,,,,4.26,0.93782
sample_002735,noise_00735,NOISE,,,,,,4.32,0.49545
sample_002736,noise_00736,NOISE,,,,,,4.26,1.4549
sample_002737,noise_00737,NOISE,,,,,,5.14,0.26149
sample_002738,noise_00738,NOISE,,,,,,4.09,0.69796
sample_002739,noise_00739,NOISE,,,,,,4.25,0.86704
sample_002740,noise_00740,NOISE,,,,,,5.39,0.69992
sample_002741,noise_00741,NOISE,,,,,,4.12,1.29171
sample_002742,noise_00742,NOISE,,,,,,4.22,0.2084
sample_002743,noise_00743,NOISE,,,,,,4.62,0.73236
sample_002744,noise_00744,NOISE,,,,,,3.9,0.61735
sample_002745,noise_00745,NOISE,,,,,,4.57,0.47776
sample_002746,noise_00746,NOISE,,,,,,4.24,0.03736
sample_002747,noise_00747,NOISE,,,,,,4.14,0.58982
sample_002748,noise_00748,NOISE,,,,,,4.9,0.51315
sample_002749,noise_00749,NOISE,,,,,,5.35,0.348
sample_002750,noise_00750,NOISE,,,,,,4.08,0.24084
sample_002751,noise_00751,NOISE,,,,,,4.73,0.71565
sample_002752,noise_00752,NOISE,,,,,,4.61,1.43819
sample_002753,noise_00753,NOISE,,,,,,4.47,0.348
sample_002754,noise_00754,NOISE,,,,,,4.62,0.79823
sample_002755,noise_00755,NOISE,,,,,,4.61,0.64979
sample_002756,noise_00756,NOISE,,,,,,4.76,1.02826
sample_002757,noise_00757,NOISE,,,,,,4.32,0.30081
sample_002758,noise_00758,NOISE,,,,,,3.95,0.7422
sample_002759,noise_00759,NOISE,,,,,,4.41,0.30474
sample_002760,noise_00760,NOISE,,,,,,4.96,0.83952
sample_002761,noise_00761,NOISE,,,,,,4.25,0.7707
sample_002762,noise_00762,NOISE,,,,,,4.12,1.24846
sample_002763,noise_00763,NOISE,,,,,,4.13,1.19734
sample_002764,noise_00764,NOISE,,,,,,3.49,0.13468
sample_002765,noise_00765,NOISE,,,,,,4.3,0.13271
sample_002766,noise_00766,NOISE,,,,,,4.24,0.59965
sample_002767,noise_00767,NOISE,,,,,,4.45,0.02949
sample_002768,noise_00768,NOISE,,,,,,4.95,0.76284
sample_002769,noise_00769,NOISE,,,,,,4.14,0.86409
sample_002770,noise_00770,NOISE,,,,,,4.65,0.8985
sample_002771,noise_00771,NOISE,,,,,,5.04,1.16785
sample_002772,noise_00772,NOISE,,,,,,4.13,0.30179
sample_002773,noise_00773,NOISE,,,,,,5.28,1.38805
sample_002774,noise_00774,NOISE,,,,,,4.06,0.40108
sample_002775,noise_00775,NOISE,,,,,,4.05,0.01081
sample_002776,noise_00776,NOISE,,,,,,4.59,1.34775
sample_002777,noise_00777,NOISE,,,,,,5.39,0.49545
sample_002778,noise_00778,NOISE,,,,,,4.44,0.15729
sample_002779,noise_00779,NOISE,,,,,,4.12,0.04817
sample_002780,noise_00780,NOISE,,,,,,4.35,0.22217
sample_002781,noise_00781,NOISE,,,,,,6.95,0.81199
sample_002782,noise_00782,NOISE,,,,,,4.16,0.28508
sample_002783,noise_00783,NOISE,,,,,,4.16,0.68813
sample_002784,noise_00784,NOISE,,,,,,4.03,0.47972
sample_002785,noise_00785,NOISE,,,,,,4.57,0.45023
sample_002786,noise_00786,NOISE,,,,,,4.51,0.7943
sample_002787,noise_00787,NOISE,,,,,,4.54,0.59376
sample_002788,noise_00788,NOISE,,,,,,4.31,0.71074
sample_002789,noise_00789,NOISE,,,,,,4.85,0.91423
sample_002790,noise_00790,NOISE,,,,,,4.38,0.83165
sample_002791,noise_00791,NOISE,,,,,,3.95,0.87687
sample_002792,noise_00792,NOISE,,,,,,4.32,0.07569
sample_002793,noise_00793,NOISE,,,,,,4.54,1.26419
sample_002794,noise_00794,NOISE,,,,,,4.77,0.59179
sample_002795,noise_00795,NOISE,,,,,,4.66,1.15016
sample_002796,noise_00796,NOISE,,,,,,4.85,0.64487
sample_002797,noise_00797,NOISE,,,,,,4.06,0.82379
sample_002798,noise_00798,NOISE,,,,,,3.92,0.07176
sample_002799,noise_00799,NOISE,,,,,,4.06,0.2379
sample_002800,noise_00800,NOISE,,,,,,4.08,0.86213
sample_002801,noise_00801,NOISE,,,,,,4.85,0.03342
sample_002802,noise_00802,NOISE,,,,,,4.26,0.34898
sample_002803,noise_00803,NOISE,,,,,,4.63,1.14917
sample_002804,noise_00804,NOISE,,,,,,4.37,0.14746
sample_002805,noise_00805,NOISE,,,,,,4.84,0.71762
sample_002806,noise_00806,NOISE,,,,,,4.06,1.35856
sample_002807,noise_00807,NOISE,,,,,,4.59,0.75301
sample_002808,noise_00808,NOISE,,,,,,4.79,0.24379
sample_002809,noise_00809,NOISE,,,,,,4.6,0.56033
sample_002810,noise_00810,NOISE,,,,,,4.13,0.79135
sample_002811,noise_00811,NOISE,,,,,,4.02,0.45416
sample_002812,noise_00812,NOISE,,,,,,5.25,0.64881
sample_002813,noise_00813,NOISE,,,,,,4.38,0.7943
sample_002814,noise_00814,NOISE,,,,,,4.38,0.26345
sample_002815,noise_00815,NOISE,,,,,,4.52,0.11895
sample_002816,noise_00816,NOISE,,,,,,4.31,0.77562
sample_002817,noise_00817,NOISE,,,,,,4.59,0.05308
sample_002818,noise_00818,NOISE,,,,,,4.02,1.20127
sample_002819,noise_00819,NOISE,,,,,,3.99,0.42074
sample_002820,noise_00820,NOISE,,,,,,4.47,0.48562
sample_002821,noise_00821,NOISE,,,,,,4.63,0.18088
sample_002822,noise_00822,NOISE,,,,,,4.57,1.29761
sample_002823,noise_00823,NOISE,,,,,,4.39,0.50528
sample_002824,noise_00824,NOISE,,,,,,4.9,0.59572
sample_002825,noise_00825,NOISE,,,,,,4.84,0.79626
sample_002826,noise_00826,NOISE,,,,,,4.31,0.07963
sample_002827,noise_00827,NOISE,,,,,,4.36,0.45515
sample_002828,noise_00828,NOISE,,,,,,4.29,0.00885
sample_002829,noise_00829,NOISE,,,,,,4.81,0.28312
sample_002830,noise_00830,NOISE,,,,,,4.47,1.5473
sample_002831,noise_00831,NOISE,,,,,,4.38,0.50135
sample_002832,noise_00832,NOISE,,,,,,4.58,0.81199
sample_002833,noise_00833,NOISE,,,,,,4.88,0.7707
sample_002834,noise_00834,NOISE,,,,,,4.53,0.92209
sample_002835,noise_00835,NOISE,,,,,,4.61,0.18383
sample_002836,noise_00836,NOISE,,,,,,4.1,0.63308
sample_002837,noise_00837,NOISE,,,,,,4.55,0.10617
sample_002838,noise_00838,NOISE,,,,,,4.41,1.2406
sample_002839,noise_00839,NOISE,,,,,,4.23,0.2202
sample_002840,noise_00840,NOISE,,,,,,4.71,0.15925
sample_002841,noise_00841,NOISE,,,,,,4.0,0.8228
sample_002842,noise_00842,NOISE,,,,,,4.71,1.0027
sample_002843,noise_00843,NOISE,,,,,,4.2,0.84541
sample_002844,noise_00844,NOISE,,,,,,5.01,0.16515
sample_002845,noise_00845,NOISE,,,,,,4.38,0.3421
sample_002846,noise_00846,NOISE,,,,,,4.39,0.116
sample_002847,noise_00847,NOISE,,,,,,3.95,0.1622
sample_002848,noise_00848,NOISE,,,,,,4.49,0.32539
sample_002849,noise_00849,NOISE,,,,,,4.21,0.51511
sample_002850,noise_00850,NOISE,,,,,,4.17,0.25068
sample_002851,noise_00851,NOISE,,,,,,3.95,1.02236
sample_002852,noise_00852,NOISE,,,,,,4.8,0.45515
sample_002853,noise_00853,NOISE,,,,,,4.38,0.59769
sample_002854,noise_00854,NOISE,,,,,,5.3,0.81986
sample_002855,noise_00855,NOISE,,,,,,4.79,0.36471
sample_002856,noise_00856,NOISE,,,,,,4.22,0.05702
sample_002857,noise_00857,NOISE,,,,,,3.89,1.65839
sample_002858,noise_00858,NOISE,,,,,,4.57,0.45023
sample_002859,noise_00859,NOISE,,,,,,4.49,0.03932
sample_002860,noise_00860,NOISE,,,,,,4.08,0.81297
sample_002861,noise_00861,NOISE,,,,,,5.14,0.86311
sample_002862,noise_00862,NOISE,,,,,,4.36,0.57016
sample_002863,noise_00863,NOISE,,,,,,3.98,0.12976
sample_002864,noise_00864,NOISE,,,,,,4.4,0.61932
sample_002865,noise_00865,NOISE,,,,,,4.83,0.59376
sample_002866,noise_00866,NOISE,,,,,,4.14,0.50233
sample_002867,noise_00867,NOISE,,,,,,4.1,0.31752
sample_002868,noise_00868,NOISE,,,,,,4.55,0.18088
sample_002869,noise_00869,NOISE,,,,,,4.42,0.69206
sample_002870,noise_00870,NOISE,,,,,,4.44,0.97321
sample_002871,noise_00871,NOISE,,,,,,4.66,0.13173
sample_002872,noise_00872,NOISE,,,,,,4.27,0.15532
sample_002873,noise_00873,NOISE,,,,,,5.2,1.23863
sample_002874,noise_00874,NOISE,,,,,,5.33,0.67043
sample_002875,noise_00875,NOISE,,,,,,4.25,0.03539
sample_002876,noise_00876,NOISE,,,,,,4.05,0.45023
sample_002877,noise_00877,NOISE,,,,,,4.08,1.09904
sample_002878,noise_00878,NOISE,,,,,,4.67,0.52494
sample_002879,noise_00879,NOISE,,,,,,4.37,0.58982
sample_002880,noise_00880,NOISE,,,,,,5.13,0.80216
sample_002881,noise_00881,NOISE,,,,,,4.6,1.19931
sample_002882,noise_00882,NOISE,,,,,,4.13,0.32244
sample_002883,noise_00883,NOISE,,,,,,4.82,1.01057
sample_002884,noise_00884,NOISE,,,,,,4.45,0.31064
sample_002885,noise_00885,NOISE,,,,,,4.62,0.48562
sample_002886,noise_00886,NOISE,,,,,,4.61,0.39911
sample_002887,noise_00887,NOISE,,,,,,3.92,0.81199
sample_002888,noise_00888,NOISE,,,,,,4.19,0.35488
sample_002889,noise_00889,NOISE,,,,,,4.59,0.07864
sample_002890,noise_00890,NOISE,,,,,,5.17,1.15409
sample_002891,noise_00891,NOISE,,,,,,4.69,0.5682
sample_002892,noise_00892,NOISE,,,,,,4.48,1.14721
sample_002893,noise_00893,NOISE,,,,,,4.89,0.52101
sample_002894,noise_00894,NOISE,,,,,,4.83,0.03932
sample_002895,noise_00895,NOISE,,,,,,4.34,0.49545
sample_002896,noise_00896,NOISE,,,,,,4.88,0.68616
sample_002897,noise_00897,NOISE,,,,,,3.96,0.88375
sample_002898,noise_00898,NOISE,,,,,,4.97,0.03342
sample_002899,noise_00899,NOISE,,,,,,4.93,1.19144
sample_002900,noise_00900,NOISE,,,,,,4.48,0.5682
sample_002901,noise_00901,NOISE,,,,,,5.32,0.04522
sample_002902,noise_00902,NOISE,,,,,,4.38,0.4522
sample_002903,noise_00903,NOISE,,,,,,5.1,0.53281
sample_002904,noise_00904,NOISE,,,,,,4.92,0.37749
sample_002905,noise_00905,NOISE,,,,,,4.43,0.08061
sample_002906,noise_00906,NOISE,,,,,,4.49,1.13836
sample_002907,noise_00907,NOISE,,,,,,4.43,0.08454
sample_002908,noise_00908,NOISE,,,,,,4.67,0.43057
sample_002909,noise_00909,NOISE,,,,,,4.43,1.0489
sample_002910,noise_00910,NOISE,,,,,,3.95,0.68616
sample_002911,noise_00911,NOISE,,,,,,4.46,1.30548
sample_002912,noise_00912,NOISE,,,,,,6.01,0.48759
sample_002913,noise_00913,NOISE,,,,,,5.08,0.40501
sample_002914,noise_00914,NOISE,,,,,,4.21,0.01769
sample_002915,noise_00915,NOISE,,,,,,4.02,1.08134
sample_002916,noise_00916,NOISE,,,,,,4.25,0.28901
sample_002917,noise_00917,NOISE,,,,,,4.15,0.18678
sample_002918,noise_00918,NOISE,,,,,,4.52,0.232
sample_002919,noise_00919,NOISE,,,,,,4.9,0.42762
sample_002920,noise_00920,NOISE,,,,,,4.35,1.38117
sample_002921,noise_00921,NOISE,,,,,,4.41,0.31261
sample_002922,noise_00922,NOISE,,,,,,4.38,0.35979
sample_002923,noise_00923,NOISE,,,,,,4.77,1.10494
sample_002924,noise_00924,NOISE,,,,,,4.13,0.30671
sample_002925,noise_00925,NOISE,,,,,,4.13,1.14229
sample_002926,noise_00926,NOISE,,,,,,4.5,0.41189
sample_002927,noise_00927,NOISE,,,,,,4.58,0.22217
sample_002928,noise_00928,NOISE,,,,,,4.35,0.31064
sample_002929,noise_00929,NOISE,,,,,,4.2,0.4463
sample_002930,noise_00930,NOISE,,,,,,4.52,1.0145
sample_002931,noise_00931,NOISE,,,,,,3.97,1.0027
sample_002932,noise_00932,NOISE,,,,,,4.98,0.41878
sample_002933,noise_00933,NOISE,,,,,,4.05,0.72057
sample_002934,noise_00934,NOISE,,,,,,5.12,0.20251
sample_002935,noise_00935,NOISE,,,,,,4.61,0.09634
sample_002936,noise_00936,NOISE,,,,,,4.09,0.84345
sample_002937,noise_00937,NOISE,,,,,,4.49,0.40501
sample_002938,noise_00938,NOISE,,,,,,4.29,0.66454
sample_002939,noise_00939,NOISE,,,,,,4.17,0.04424
sample_002940,noise_00940,NOISE,,,,,,4.98,0.44433
sample_002941,noise_00941,NOISE,,,,,,4.19,0.59572
sample_002942,noise_00942,NOISE,,,,,,5.21,0.34898
sample_002943,noise_00943,NOISE,,,,,,4.45,0.78053
sample_002944,noise_00944,NOISE,,,,,,5.02,0.02556
sample_002945,noise_00945,NOISE,,,,,,4.23,1.26616
sample_002946,noise_00946,NOISE,,,,,,4.17,0.11207
sample_002947,noise_00947,NOISE,,,,,,4.64,1.32317
sample_002948,noise_00948,NOISE,,,,,,4.64,0.02753
sample_002949,noise_00949,NOISE,,,,,,4.24,0.0118
sample_002950,noise_00950,NOISE,,,,,,4.32,0.19661
sample_002951,noise_00951,NOISE,,,,,,4.76,0.09437
sample_002952,noise_00952,NOISE,,,,,,4.4,0.63701
sample_002953,noise_00953,NOISE,,,,,,4.43,0.26149
sample_002954,noise_00954,NOISE,,,,,,3.85,0.33423
sample_002955,noise_00955,NOISE,,,,,,4.1,0.30671
sample_002956,noise_00956,NOISE,,,,,,4.45,0.36176
sample_002957,noise_00957,NOISE,,,,,,4.62,0.27722
sample_002958,noise_00958,NOISE,,,,,,4.46,1.37626
sample_002959,noise_00959,NOISE,,,,,,4.18,0.90833
sample_002960,noise_00960,NOISE,,,,,,4.74,0.10224
sample_002961,noise_00961,NOISE,,,,,,4.73,0.81789
sample_002962,noise_00962,NOISE,,,,,,4.34,0.78447
sample_002963,noise_00963,NOISE,,,,,,4.82,0.55837
sample_002964,noise_00964,NOISE,,,,,,4.28,0.7825
sample_002965,noise_00965,NOISE,,,,,,4.33,1.36348
sample_002966,noise_00966,NOISE,,,,,,4.73,0.66454
sample_002967,noise_00967,NOISE,,,,,,4.53,1.10494
sample_002968,noise_00968,NOISE,,,,,,4.49,0.67437
sample_002969,noise_00969,NOISE,,,,,,5.97,0.26345
sample_002970,noise_00970,NOISE,,,,,,4.39,0.48366
sample_002971,noise_00971,NOISE,,,,,,4.39,0.01376
sample_002972,noise_00972,NOISE,,,,,,4.13,0.13468
sample_002973,noise_00973,NOISE,,,,,,4.11,0.02753
sample_002974,noise_00974,NOISE,,,,,,4.83,0.4404
sample_002975,noise_00975,NOISE,,,,,,4.19,0.12878
sample_002976,noise_00976,NOISE,,,,,,4.96,0.21332
sample_002977,noise_00977,NOISE,,,,,,4.57,1.1187
sample_002978,noise_00978,NOISE,,,,,,3.92,0.08651
sample_002979,noise_00979,NOISE,,,,,,4.48,0.72155
sample_002980,noise_00980,NOISE,,,,,,4.81,0.11403
sample_002981,noise_00981,NOISE,,,,,,4.61,0.30966
sample_002982,noise_00982,NOISE,,,,,,5.13,0.33227
sample_002983,noise_00983,NOISE,,,,,,4.8,0.18481
sample_002984,noise_00984,NOISE,,,,,,4.6,0.36372
sample_002985,noise_00985,NOISE,,,,,,4.36,0.87884
sample_002986,noise_00986,NOISE,,,,,,4.17,1.41459
sample_002987,noise_00987,NOISE,,,,,,3.75,0.13369
sample_002988,noise_00988,NOISE,,,,,,4.49,0.4522
sample_002989,noise_00989,NOISE,,,,,,4.19,0.40698
sample_002990,noise_00990,NOISE,,,,,,5.42,1.2229
sample_002991,noise_00991,NOISE,,,,,,4.39,1.40575
sample_002992,noise_00992,NOISE,,,,,,5.09,0.28508
sample_002993,noise_00993,NOISE,,,,,,4.59,0.37847
sample_002994,noise_00994,NOISE,,,,,,4.14,0.2261
sample_002995,noise_00995,NOISE,,,,,,4.52,1.27304
sample_002996,noise_00996,NOISE,,,,,,4.38,0.24183
sample_002997,noise_00997,NOISE,,,,,,5.19,0.29884
sample_002998,noise_00998,NOISE,,,,,,4.24,0.28312
sample_002999,noise_00999,NOISE,,,,,,4.02,0.59474
